country,country_code,shop_id,shop_name,item_id,product_name,category,platform_category,shop_category,current_price,price,discount_percent,displayed_discount_pct,likes,liked_count,rating_count,monthly_sold_value_proxy,monthly_sold_value,history_sold_value,opportunity_score,recommendation_label,confidence_level,top_three_explanation_reasons,reason_1,reason_2,reason_3,peer_group_benchmark
vn,vn,213989179,Bibica Official Store ,5091831437,"Combo 2 Bánh Gooka Cracker Ngũ Cốc Khoai Tây, Bắp Bibica 160g",Thực phẩm và đồ uống,Thực phẩm và đồ uống,Bánh Ăn Vặt,49248,49248,19.0,19.0,210,210,677,199.0,199.0,4000.0,59.1,Maintain and Monitor,Medium,Price is at the 18% country-category percentile. | Likes are at the 75% peer percentile. | The listing belongs to an official shop.,Price is at the 18% country-category percentile.,Likes are at the 75% peer percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 18%; likes pctl 75%; sold-value pctl 70%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,9048796121,"[Quà Tặng Đơn 129k] [GIAO NHANH] Combo 5 Bịch Bánh Tươi Richy Karo:Chà Bông Sợi Gà,Phô mai Hoàng Kim,Gấu [MỚI], Bánh Mì",Thực phẩm và đồ uống,Thực phẩm và đồ uống,Karo - Bánh Tươi Cho Mọi Nhà,108900,108900,25.0,25.0,404,404,1173,648.0,648.0,4000.0,58.99,Maintain and Monitor,Medium,Likes are at the 86% peer percentile. | Displayed discount is at the 73% peer percentile. | Historical sold-value proxy is at the 70% peer percentile.,Likes are at the 86% peer percentile.,Displayed discount is at the 73% peer percentile.,Historical sold-value proxy is at the 70% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 46%; likes pctl 86%; sold-value pctl 70%
vn,vn,213989179,Bibica Official Store ,18558695171,Combo 5 Kẹo Mềm Sumika Sữa Bibica 70g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kẹo Ăn Vặt,48600,48600,10.0,10.0,164,164,577,1000.0,1000.0,4000.0,58.93,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Price is at the 17% country-category percentile. | The listing belongs to an official shop.,Displayed discount is at the 14% peer percentile.,Price is at the 17% country-category percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 17%; likes pctl 72%; sold-value pctl 70%
vn,vn,108166524,Nestlé Chính hãng,49254147237,[CÔNG THỨC CẢI TIẾN] Combo 3 Bịch Cà phê Hòa tan NESCAFÉ VỊ NGUYÊN BẢN 46 gói - Đậm thơm hài hòa,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Cà phê & Trà,431600,431600,35.0,35.0,248,248,908,50000.0,50000.0,60000.0,58.85,Protect Hero SKU,Medium,Historical sold-value proxy is at the 99% peer percentile. | Price is at the 92% country-category percentile. | Shop credibility score is 90%.,Historical sold-value proxy is at the 99% peer percentile.,Price is at the 92% country-category percentile.,Shop credibility score is 90%.,vn | Thực phẩm và đồ uống; price pctl 92%; likes pctl 78%; sold-value pctl 99%
vn,vn,213989179,Bibica Official Store ,3425405336,Combo 3 Kẹo Mềm Sumika Sữa Bibica 140g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kẹo Ăn Vặt,50058,50058,19.0,19.0,236,236,500,709.0,709.0,6000.0,58.81,Maintain and Monitor,Medium,Price is at the 19% country-category percentile. | Likes are at the 76% peer percentile. | Historical sold-value proxy is at the 76% peer percentile.,Price is at the 19% country-category percentile.,Likes are at the 76% peer percentile.,Historical sold-value proxy is at the 76% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 19%; likes pctl 76%; sold-value pctl 76%
vn,vn,289646907,Orion VN Official Store,28702746044,"Combo 3 Túi 8 gói bánh ăn sáng Orion C'est Bon sợi thịt gà sốt kem phô mai (162,4G)",Thực phẩm và đồ uống,Thực phẩm và đồ uống,,113520,113520,14.0,14.0,172,172,809,4000.0,4000.0,8000.0,58.78,Protect Hero SKU,Medium,Historical sold-value proxy is at the 81% peer percentile. | Shop credibility score is 79%. | The listing belongs to an official shop.,Historical sold-value proxy is at the 81% peer percentile.,Shop credibility score is 79%.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 47%; likes pctl 72%; sold-value pctl 81%
vn,vn,140360136,Kinh Do Official Store,25211554425,Combo 5 Bánh Quy Oreo Với Kem Vị Dâu/Vani/Sôcôla 110.4g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,90000,90000,10.0,10.0,399,399,463,24.0,24.0,2000.0,58.64,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Likes are at the 86% peer percentile. | The listing belongs to an official shop.,Displayed discount is at the 14% peer percentile.,Likes are at the 86% peer percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 38%; likes pctl 86%; sold-value pctl 60%
vn,vn,438905996,Richy - Chi nhánh Miền Nam,20652617695,[MUA 3 TẶNG 1] Bánh gạo Richy Jinju Gold hương vị Ganjang mật ong 100g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,"Jinju – Bánh gạo giòn, ngon",30000,30000,0.0,0.0,182,182,469,981.0,981.0,3000.0,58.63,Promotion Test Candidate,Medium,Displayed discount is at the 2% peer percentile. | Price is at the 4% country-category percentile. | Likes are at the 73% peer percentile.,Displayed discount is at the 2% peer percentile.,Price is at the 4% country-category percentile.,Likes are at the 73% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 4%; likes pctl 73%; sold-value pctl 66%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,10308626576,[Tặng Quạt Cầm Tay] Thùng 72 Bánh (6 bánh/túi x 12 túi/thùng) Karo Richy Trứng Tươi Chà Bông & Hoàng Kim Phô Mai,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Karo - Bánh Tươi Cho Mọi Nhà,352750,352750,33.0,33.0,911,911,1997,126.0,126.0,9000.0,58.36,Protect Hero SKU,Medium,Likes are at the 92% peer percentile. | Price is at the 87% country-category percentile. | Displayed discount is at the 86% peer percentile.,Likes are at the 92% peer percentile.,Price is at the 87% country-category percentile.,Displayed discount is at the 86% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 87%; likes pctl 92%; sold-value pctl 83%
vn,vn,140360136,Kinh Do Official Store,21562941614,[HỎA TỐC] [CÓ TÚI GIẤY] Hộp Thiếc Bánh Quy OREO Tết 2026 Thập Cẩm 393.75g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,168780,168780,13.0,13.0,956,956,551,644.0,644.0,4000.0,58.3,Maintain and Monitor,Medium,Likes are at the 94% peer percentile. | The listing belongs to an official shop. | Shop credibility score is 74%.,Likes are at the 94% peer percentile.,The listing belongs to an official shop.,Shop credibility score is 74%.,vn | Thực phẩm và đồ uống; price pctl 71%; likes pctl 94%; sold-value pctl 70%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,23462048809,[Tặng Quạt Đơn 180k] Combo 3 túi bánh quy mỏng giòn Kenju Richy 192g/túi 2 vị rau củ [BAO BÌ MỚI],Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kenju - Bánh Quy Kem Dẻo,117900,117900,35.0,35.0,469,469,1157,96.0,96.0,4000.0,58.25,Maintain and Monitor,Medium,Displayed discount is at the 90% peer percentile. | Likes are at the 87% peer percentile. | Historical sold-value proxy is at the 70% peer percentile.,Displayed discount is at the 90% peer percentile.,Likes are at the 87% peer percentile.,Historical sold-value proxy is at the 70% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 48%; likes pctl 87%; sold-value pctl 70%
vn,vn,108166524,Nestlé Chính hãng,42962543920,Cà phê sữa NESCAFÉ Signature Hộp 10 gói THƠM NỒNG VỊ ĐẬM,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Cà phê & Trà,67500,67500,25.0,25.0,121,121,238,10000.0,10000.0,10000.0,58.21,Maintain and Monitor,Medium,Shop credibility score is 90%. | Historical sold-value proxy is at the 88% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 90%.,Historical sold-value proxy is at the 88% peer percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 27%; likes pctl 65%; sold-value pctl 88%
vn,vn,108166524,Nestlé Chính hãng,47806387854,Combo 2 hộp Cà phê sữa NESCAFÉ Signature Hộp 10 gói THƠM NỒNG VỊ ĐẬM,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Cà phê & Trà,132000,132000,27.0,27.0,183,183,534,10000.0,10000.0,10000.0,58.19,Maintain and Monitor,Medium,Shop credibility score is 90%. | Historical sold-value proxy is at the 88% peer percentile. | Displayed discount is at the 78% peer percentile.,Shop credibility score is 90%.,Historical sold-value proxy is at the 88% peer percentile.,Displayed discount is at the 78% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 57%; likes pctl 73%; sold-value pctl 88%
vn,vn,1546895026,Mars Snacking VN,26237445832,Combo 40 gói kẹo Socola sữa M&M's 14.5g (2 hộp x 20 gói),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,164560,164560,18.0,18.0,346,346,958,455.0,455.0,5000.0,58.17,Maintain and Monitor,Medium,Likes are at the 83% peer percentile. | Shop credibility score is 83%. | The listing belongs to an official shop.,Likes are at the 83% peer percentile.,Shop credibility score is 83%.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 70%; likes pctl 83%; sold-value pctl 74%
vn,vn,289646907,Orion VN Official Store,41853192625,[ĐỘC QUYỀN] Hộp 15 Gói Bánh Nướng Giòn Vị Bơ Tỏi Orion C'est Bon Baguette (540g),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Sản phẩm độc quyền ONLINE,124200,124200,10.0,10.0,578,578,179,2000.0,2000.0,8000.0,58.07,Maintain and Monitor,Medium,Likes are at the 89% peer percentile. | Displayed discount is at the 14% peer percentile. | Historical sold-value proxy is at the 81% peer percentile.,Likes are at the 89% peer percentile.,Displayed discount is at the 14% peer percentile.,Historical sold-value proxy is at the 81% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 51%; likes pctl 89%; sold-value pctl 81%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,22287585993,[GIAO NHANH] [Tặng Quạt Cầm Tay] Combo 3 túi bánh yến mạch Oatmeal Richy túi to 220g-250g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,OatMilk- Bánh Yến Mạch,135520,135520,32.0,32.0,366,366,1517,620.0,620.0,6000.0,58.07,Protect Hero SKU,Medium,Likes are at the 84% peer percentile. | Displayed discount is at the 84% peer percentile. | Historical sold-value proxy is at the 76% peer percentile.,Likes are at the 84% peer percentile.,Displayed discount is at the 84% peer percentile.,Historical sold-value proxy is at the 76% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 60%; likes pctl 84%; sold-value pctl 76%
vn,vn,438905996,Richy - Chi nhánh Miền Nam,11366802291,[Tặng quà đơn từ 129k]Bánh trứng tươi - chà bông KARO Richy Sợi thịt gà bịch 6 chiếc 156gr (26g/chiếc),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Karo – Bánh tươi năng lượng,37640,37640,25.0,25.0,217,217,708,308.0,308.0,3000.0,58.05,Maintain and Monitor,Medium,Price is at the 7% country-category percentile. | Likes are at the 76% peer percentile. | Displayed discount is at the 73% peer percentile.,Price is at the 7% country-category percentile.,Likes are at the 76% peer percentile.,Displayed discount is at the 73% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 7%; likes pctl 76%; sold-value pctl 66%
vn,vn,213989179,Bibica Official Store ,4828889673,Combo Kẹo Michoco Dừa Giòn Nước Cốt Dừa Bibica 100g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kẹo Ăn Vặt,47385,47385,19.0,19.0,245,245,464,7.0,7.0,3000.0,58.05,Maintain and Monitor,Medium,Price is at the 16% country-category percentile. | Likes are at the 78% peer percentile. | The listing belongs to an official shop.,Price is at the 16% country-category percentile.,Likes are at the 78% peer percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 16%; likes pctl 78%; sold-value pctl 66%
vn,vn,289646907,Orion VN Official Store,22327674524,Combo 2 Hộp Bánh Goute Hạt dinh dưỡng (8 Gói/hộp),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Gouté,104400,104400,10.0,10.0,135,135,902,352.0,352.0,5000.0,57.46,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Shop credibility score is 79%. | The listing belongs to an official shop.,Displayed discount is at the 14% peer percentile.,Shop credibility score is 79%.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 43%; likes pctl 67%; sold-value pctl 74%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,19452107845,[GIAO NHANH] [Mua 3 Tặng 1 Quạt] Bánh Yến Mạch Richy Oatmeal - Vị phô mai 220g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,OatMilk- Bánh Yến Mạch,46800,46800,15.0,15.0,243,243,477,46.0,46.0,2000.0,57.46,Maintain and Monitor,Medium,Price is at the 15% country-category percentile. | Likes are at the 78% peer percentile. | Engagement exceeds sold-value strength by 15%.,Price is at the 15% country-category percentile.,Likes are at the 78% peer percentile.,Engagement exceeds sold-value strength by 15%.,vn | Thực phẩm và đồ uống; price pctl 15%; likes pctl 78%; sold-value pctl 60%
vn,vn,289646907,Orion VN Official Store,24391148394,[ĐỘC QUYỀN] Hộp Bánh Bống Bang Family Pack 20 Gói (580g),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Sản phẩm độc quyền ONLINE,132000,132000,12.0,12.0,353,353,623,350.0,350.0,2000.0,57.42,Maintain and Monitor,Medium,Likes are at the 83% peer percentile. | Shop credibility score is 79%. | Displayed discount is at the 25% peer percentile.,Likes are at the 83% peer percentile.,Shop credibility score is 79%.,Displayed discount is at the 25% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 57%; likes pctl 83%; sold-value pctl 60%
vn,vn,108166524,Nestlé Chính hãng,42560708018,[GRO - Quà tặng không bán] Gối cổ MILO,Thực phẩm và đồ uống,Thực phẩm và đồ uống,,415000,415000,17.0,17.0,80,80,2874,,,10000.0,57.25,Protect Hero SKU,Medium,Price is at the 91% country-category percentile. | Shop credibility score is 90%. | Historical sold-value proxy is at the 88% peer percentile.,Price is at the 91% country-category percentile.,Shop credibility score is 90%.,Historical sold-value proxy is at the 88% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 91%; likes pctl 57%; sold-value pctl 88%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,29160911160,[Tặng Quạt Đơn 180k] Combo 3 Bánh Richy Kenju Kem Dẻo 186gr,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kenju - Bánh Quy Kem Dẻo,126000,126000,30.0,30.0,386,386,1026,236.0,236.0,4000.0,57.13,Maintain and Monitor,Medium,Likes are at the 85% peer percentile. | Displayed discount is at the 81% peer percentile. | Historical sold-value proxy is at the 70% peer percentile.,Likes are at the 85% peer percentile.,Displayed discount is at the 81% peer percentile.,Historical sold-value proxy is at the 70% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 52%; likes pctl 85%; sold-value pctl 70%
vn,vn,1546895026,Mars Snacking VN,41103967860,Combo 6 hộp viên ngậm không đường Doublemint hương bạc hà hộp 35 viên,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,133200,133200,26.0,26.0,157,157,1062,7000.0,7000.0,9000.0,56.94,Protect Hero SKU,Medium,Historical sold-value proxy is at the 83% peer percentile. | Shop credibility score is 83%. | Displayed discount is at the 76% peer percentile.,Historical sold-value proxy is at the 83% peer percentile.,Shop credibility score is 83%.,Displayed discount is at the 76% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 58%; likes pctl 70%; sold-value pctl 83%
vn,vn,438905996,Richy - Chi nhánh Miền Nam,17396314544,[QUÀ TẶNG] Bánh quy que chấm Wismo ly,Thực phẩm và đồ uống,Thực phẩm và đồ uống,,90000,90000,10.0,10.0,24,24,2496,709.0,709.0,10000.0,56.87,Maintain and Monitor,Medium,Historical sold-value proxy is at the 88% peer percentile. | Displayed discount is at the 14% peer percentile. | Likes are at the 33% peer percentile.,Historical sold-value proxy is at the 88% peer percentile.,Displayed discount is at the 14% peer percentile.,Likes are at the 33% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 38%; likes pctl 33%; sold-value pctl 88%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,8323910362,[Tặng Quạt Đơn 250k] Bánh Gạo JINJU RICHY vị Cốm Sữa 145g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,JinJu - Bánh Gạo Hàn Quốc Đủ Vị,31000,31000,3.0,3.0,164,164,437,28.0,28.0,1000.0,56.74,Maintain and Monitor,Medium,Price is at the 4% country-category percentile. | Displayed discount is at the 5% peer percentile. | Likes are at the 72% peer percentile.,Price is at the 4% country-category percentile.,Displayed discount is at the 5% peer percentile.,Likes are at the 72% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 4%; likes pctl 72%; sold-value pctl 51%
vn,vn,1546895026,Mars Snacking VN,42504003370,[300 gói tặng 30 gói] Combo 3 Túi Kẹo Sing-Gum Cool Air Hương Bạc Hà - Khuynh Diệp Túi (Túi gồm 300+30 Gói x 2 Viên Kẹo),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,222307,222307,27.0,27.0,204,204,1016,10000.0,10000.0,10000.0,56.7,Protect Hero SKU,Medium,Historical sold-value proxy is at the 88% peer percentile. | Shop credibility score is 83%. | Price is at the 80% country-category percentile.,Historical sold-value proxy is at the 88% peer percentile.,Shop credibility score is 83%.,Price is at the 80% country-category percentile.,vn | Thực phẩm và đồ uống; price pctl 80%; likes pctl 75%; sold-value pctl 88%
vn,vn,108166524,Nestlé Chính hãng,45757629296,[GRO - Quà tặng không bán] Balo túi tote MILO,Thực phẩm và đồ uống,Thực phẩm và đồ uống,,415000,415000,17.0,17.0,72,72,2641,3000.0,3000.0,10000.0,56.7,Maintain and Monitor,Medium,Price is at the 91% country-category percentile. | Shop credibility score is 90%. | Historical sold-value proxy is at the 88% peer percentile.,Price is at the 91% country-category percentile.,Shop credibility score is 90%.,Historical sold-value proxy is at the 88% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 91%; likes pctl 55%; sold-value pctl 88%
vn,vn,430972539,Perfetti Van Melle Vietnam,41873246247,[Quà tặng không bán] Gậy đấm lưng Chupa Chups hình dáng Halloween,Mẹ & Bé,Mẹ & Bé,,811800,811800,19.0,19.0,8,8,310,288.0,288.0,1000.0,56.63,Maintain and Monitor,Medium,Displayed discount is at the 2% peer percentile. | Shop credibility score is 94%. | Price is at the 82% country-category percentile.,Displayed discount is at the 2% peer percentile.,Shop credibility score is 94%.,Price is at the 82% country-category percentile.,vn | Mẹ & Bé; price pctl 82%; likes pctl 63%; sold-value pctl 78%
vn,vn,289646907,Orion VN Official Store,25728109731,Combo 3 Túi Bánh Gạo Nướng An Orion vị Tảo Biển 111.3g/Túi,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Sản Phẩm Bán Chạy,78300,78300,10.0,10.0,116,116,670,548.0,548.0,4000.0,56.62,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Shop credibility score is 79%. | The listing belongs to an official shop.,Displayed discount is at the 14% peer percentile.,Shop credibility score is 79%.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 31%; likes pctl 64%; sold-value pctl 70%
vn,vn,140360136,Kinh Do Official Store,24906325448,[HỎA TỐC] [CÓ TÚI GIẤY] Hộp Thiếc Bánh Quy OREO Tết 2026 Thập Cẩm 393.75g - LIVE,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,168780,168780,13.0,13.0,260,260,890,643.0,643.0,5000.0,56.58,Maintain and Monitor,Medium,Likes are at the 79% peer percentile. | The listing belongs to an official shop. | Shop credibility score is 74%.,Likes are at the 79% peer percentile.,The listing belongs to an official shop.,Shop credibility score is 74%.,vn | Thực phẩm và đồ uống; price pctl 71%; likes pctl 79%; sold-value pctl 74%
vn,vn,1546895026,Mars Snacking VN,43660765544,Combo 3 túi Cool Air Bạc Hà Khuynh Diệp 100 gói 2 viên tặng 10 gói (330 gói),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,222307,222307,33.0,33.0,145,145,1518,6000.0,6000.0,10000.0,56.36,Protect Hero SKU,Medium,Historical sold-value proxy is at the 88% peer percentile. | Displayed discount is at the 86% peer percentile. | Shop credibility score is 83%.,Historical sold-value proxy is at the 88% peer percentile.,Displayed discount is at the 86% peer percentile.,Shop credibility score is 83%.,vn | Thực phẩm và đồ uống; price pctl 80%; likes pctl 68%; sold-value pctl 88%
vn,vn,1145316676,Nestlé Health Science,57301655172,Bộ 3 Sữa Bột NESTLÉ NUTREN JUNIOR Thụy Sĩ Với Công Thức BIG Hỗ Trợ Tăng Trưởng Cho Bé 800G,Mẹ & Bé,Mẹ & Bé,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,1651480,1651480,38.0,38.0,206,206,207,1000.0,1000.0,2000.0,56.29,Protect Hero SKU,Medium,Price is at the 96% country-category percentile. | Likes are at the 94% peer percentile. | Historical sold-value proxy is at the 83% peer percentile.,Price is at the 96% country-category percentile.,Likes are at the 94% peer percentile.,Historical sold-value proxy is at the 83% peer percentile.,vn | Mẹ & Bé; price pctl 96%; likes pctl 94%; sold-value pctl 83%
vn,vn,108166524,Nestlé Chính hãng,46804156138,[CÔNG THỨC CẢI TIẾN] Combo 2 Bịch Cà phê Hòa tan NESCAFÉ VỊ NGUYÊN BẢN 46 gói - Đậm thơm hài hòa,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Cà phê & Trà,315400,315400,31.0,31.0,147,147,553,20000.0,20000.0,20000.0,56.18,Maintain and Monitor,Medium,Historical sold-value proxy is at the 95% peer percentile. | Shop credibility score is 90%. | Price is at the 85% country-category percentile.,Historical sold-value proxy is at the 95% peer percentile.,Shop credibility score is 90%.,Price is at the 85% country-category percentile.,vn | Thực phẩm và đồ uống; price pctl 85%; likes pctl 68%; sold-value pctl 95%
vn,vn,289646907,Orion VN Official Store,25784920058,Combo 3 Túi Bánh Con Cá Bống Bang nhân MOCHI SOCOLA Đậu Đỏ (145g),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Sản Phẩm Bán Chạy,105300,105300,10.0,10.0,237,237,349,1000.0,1000.0,4000.0,56.11,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Shop credibility score is 79%. | Likes are at the 77% peer percentile.,Displayed discount is at the 14% peer percentile.,Shop credibility score is 79%.,Likes are at the 77% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 43%; likes pctl 77%; sold-value pctl 70%
vn,vn,1546895026,Mars Snacking VN,47500854563,Combo 6 Hũ kẹo sing-gum không đường Doublemint Refreshers mix vị - 3 hũ hương trái cây và 3 hũ hương bạc hà,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,138160,138160,23.0,23.0,178,178,304,8000.0,8000.0,10000.0,56.02,Maintain and Monitor,Medium,Historical sold-value proxy is at the 88% peer percentile. | Shop credibility score is 83%. | The listing belongs to an official shop.,Historical sold-value proxy is at the 88% peer percentile.,Shop credibility score is 83%.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 62%; likes pctl 73%; sold-value pctl 88%
vn,vn,173513432,Richy - Chi Nhánh Miền Bắc,4003153275,"[Quà Tặng Đơn 129k] Kẹo Richy LOT100 Vị Xoài, Tổng Hợp gói 150g, 320g",Thực phẩm và đồ uống,Thực phẩm và đồ uống,"Kẹo Dẻo Vị Hoa Quả LOT100, 4D",45000,45000,31.0,31.0,399,399,328,11.0,11.0,1000.0,56.02,Conversion Opportunity,Medium,Price is at the 12% country-category percentile. | Likes are at the 86% peer percentile. | Displayed discount is at the 82% peer percentile.,Price is at the 12% country-category percentile.,Likes are at the 86% peer percentile.,Displayed discount is at the 82% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 12%; likes pctl 86%; sold-value pctl 51%
vn,vn,438905996,Richy - Chi nhánh Miền Nam,40157591819,"[TẶNG QUÀ ĐƠN TỪ 109K]  Combo 5 bịch bánh Karo chà bông sợi gà, Bánh ăn sáng, Bánh kẹo Richy, HSD 45 ngày",Thực phẩm và đồ uống,Thực phẩm và đồ uống,Karo – Bánh tươi năng lượng,112500,112500,63.0,63.0,260,260,1193,831.0,831.0,4000.0,55.95,Maintain and Monitor,Medium,Displayed discount is at the 99% peer percentile. | Likes are at the 79% peer percentile. | Historical sold-value proxy is at the 70% peer percentile.,Displayed discount is at the 99% peer percentile.,Likes are at the 79% peer percentile.,Historical sold-value proxy is at the 70% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 46%; likes pctl 79%; sold-value pctl 70%
vn,vn,140360136,Kinh Do Official Store,29793276094,[HỎA TỐC] [CÓ TÚI GIẤY] Hộp Bánh Quy Cosy Tết 2026 Thập Cẩm Vị Bơ Sữa 315g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Tất cả sản phẩm,88200,88200,10.0,10.0,277,277,282,1000.0,1000.0,3000.0,55.94,Maintain and Monitor,Medium,Displayed discount is at the 14% peer percentile. | Likes are at the 80% peer percentile. | The listing belongs to an official shop.,Displayed discount is at the 14% peer percentile.,Likes are at the 80% peer percentile.,The listing belongs to an official shop.,vn | Thực phẩm và đồ uống; price pctl 36%; likes pctl 80%; sold-value pctl 66%
vn,vn,213989179,Bibica Official Store ,21558655559,Combo 2 Kẹo Mềm Sumika Sữa Bibica 275g,Thực phẩm và đồ uống,Thực phẩm và đồ uống,Kẹo Ăn Vặt,63342,63342,19.0,19.0,152,152,399,444.0,444.0,5000.0,55.84,Maintain and Monitor,Medium,The listing belongs to an official shop. | Shop credibility score is 75%. | Price is at the 26% country-category percentile.,The listing belongs to an official shop.,Shop credibility score is 75%.,Price is at the 26% country-category percentile.,vn | Thực phẩm và đồ uống; price pctl 26%; likes pctl 69%; sold-value pctl 74%
vn,vn,289646907,Orion VN Official Store,26408223367,Combo 5 Túi Bánh Con Cá Bống Bang Nhân MOCHI SOCOLA Đậu Đỏ (145g),Thực phẩm và đồ uống,Thực phẩm và đồ uống,Sản Phẩm Bán Chạy,171600,171600,12.0,12.0,322,322,540,1000.0,1000.0,4000.0,55.71,Maintain and Monitor,Medium,Likes are at the 82% peer percentile. | Shop credibility score is 79%. | Displayed discount is at the 25% peer percentile.,Likes are at the 82% peer percentile.,Shop credibility score is 79%.,Displayed discount is at the 25% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 73%; likes pctl 82%; sold-value pctl 70%
vn,vn,438905996,Richy - Chi nhánh Miền Nam,22636113353,"[TẶNG QUÀ ĐƠN TỪ 129K] Combo 6 bịch bánh Karo Richy trứng tươi chà bông và phô mai hoàng kim, HSD 45 ngày",Thực phẩm và đồ uống,Thực phẩm và đồ uống,Karo – Bánh tươi năng lượng,132000,132000,47.0,47.0,314,314,1215,36.0,36.0,4000.0,55.64,Maintain and Monitor,Medium,Displayed discount is at the 98% peer percentile. | Likes are at the 82% peer percentile. | Historical sold-value proxy is at the 70% peer percentile.,Displayed discount is at the 98% peer percentile.,Likes are at the 82% peer percentile.,Historical sold-value proxy is at the 70% peer percentile.,vn | Thực phẩm và đồ uống; price pctl 57%; likes pctl 82%; sold-value pctl 70%
